date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:04:05	69/69	---M-Z	200	added ('OK')	text/plain	date:Mon,%2007%20Jan%202019%2016:03:59%20GMT	http://www.osams.si/robots.txt		(from )
17:04:06	71888/71888	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:00%20GMT	http://www.osams.si/	D:/Robert/shitpost/berzo/index-2.html	(from )
17:04:07	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2007%20Jan%202019%2016:04:01%20GMT	http://www.osams.si/xmlrpc.php	D:/Robert/shitpost/berzo/xmlrpc.php	(from http://www.osams.si/)
17:04:07	56999/56999	---M-Z	200	added ('OK')	text/css	etag:%22dea7-54e0fdc985500-gzip%22	http://www.osams.si/wp-content/plugins/nextcellent-gallery-nextgen-legacy/css/framework-min.css?ver=1.0.1	D:/Robert/shitpost/berzo/wp-content/plugins/nextcellent-gallery-nextgen-legacy/css/framework-minf269.css	(from http://www.osams.si/)
17:04:07	1530/1530	---M-Z	200	added ('OK')	text/css	etag:%225fa-54e0fdcb6d980-gzip%22	http://www.osams.si/wp-content/plugins/nextcellent-gallery-nextgen-legacy/shutter/shutter-reloaded.css?ver=1.3.4	D:/Robert/shitpost/berzo/wp-content/plugins/nextcellent-gallery-nextgen-legacy/shutter/shutter-reloadedc412.css	(from http://www.osams.si/)
17:04:07	86244/86244	---M-Z	200	added ('OK')	text/css	etag:%22150e4-553a0b7dadd00-gzip%22	http://www.osams.si/wp-content/themes/hueman/assets/front/css/main.min.css?ver=3.3.13	D:/Robert/shitpost/berzo/wp-content/themes/hueman/assets/front/css/main.min477e.css	(from http://www.osams.si/)
17:04:07	2108/2108	---M-Z	200	added ('OK')	text/css	etag:%2283c-553a0b8bfbec0-gzip%22	http://www.osams.si/wp-content/themes/hueman/style.css?ver=3.3.13	D:/Robert/shitpost/berzo/wp-content/themes/hueman/style477e.css	(from http://www.osams.si/)
17:04:07	30903/30903	---M-Z	200	added ('OK')	text/css	etag:%2278b7-553a0b7cb9ac0-gzip%22	http://www.osams.si/wp-content/themes/hueman/assets/front/css/font-awesome.min.css?ver=3.3.13	D:/Robert/shitpost/berzo/wp-content/themes/hueman/assets/front/css/font-awesome.min477e.css	(from http://www.osams.si/)
17:04:08	97184/97184	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba0-549ae7e709d80-gzip%22	http://www.osams.si/wp-includes/js/jquery/jquery.js?ver=1.12.4	D:/Robert/shitpost/berzo/wp-includes/js/jquery/jqueryb8ff.js	(from http://www.osams.si/)
17:04:08	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-549ae7e709d80-gzip%22	http://www.osams.si/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/Robert/shitpost/berzo/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.osams.si/)
17:04:08	9986/9986	---M-Z	200	added ('OK')	application/javascript	etag:%222702-54e0fdcb6d980-gzip%22	http://www.osams.si/wp-content/plugins/nextcellent-gallery-nextgen-legacy/shutter/shutter-reloaded.js?ver=1.3.3	D:/Robert/shitpost/berzo/wp-content/plugins/nextcellent-gallery-nextgen-legacy/shutter/shutter-reloaded3ba1.js	(from http://www.osams.si/)
17:04:08	40490/40490	---M-Z	200	added ('OK')	application/javascript	etag:%229e2a-54e0fdca79740-gzip%22	http://www.osams.si/wp-content/plugins/nextcellent-gallery-nextgen-legacy/js/owl.carousel.min.js?ver=2	D:/Robert/shitpost/berzo/wp-content/plugins/nextcellent-gallery-nextgen-legacy/js/owl.carousel.min77ae.js	(from http://www.osams.si/)
17:04:09	22737/22737	---M-Z	200	added ('OK')	application/javascript	etag:%2258d1-553a0b8272840-gzip%22	http://www.osams.si/wp-content/themes/hueman/assets/front/js/libs/jquery.flexslider.min.js?ver=4.7.3	D:/Robert/shitpost/berzo/wp-content/themes/hueman/assets/front/js/libs/jquery.flexslider.minfe9d.js	(from http://www.osams.si/)
17:04:09	806/806	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20Jan%202019%2016:04:03%20GMT	http://www.osams.si/xmlrpc.php?rsd	D:/Robert/shitpost/berzo/xmlrpc0db0.php	(from http://www.osams.si/)
17:04:09	51703/51703	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jan%202019%2016:04:03%20GMT	http://www.osams.si/wp-json/	D:/Robert/shitpost/berzo/wp-json/index.html	(from http://www.osams.si/)
17:04:09	1045/1045	---M-Z	200	added ('OK')	text/xml	etag:%22415-4f8a97bbd2f00-gzip%22	http://www.osams.si/wp-includes/wlwmanifest.xml	D:/Robert/shitpost/berzo/wp-includes/wlwmanifest.xml	(from http://www.osams.si/)
17:04:10	42243/42243	---M--	200	added ('OK')	image/jpeg	etag:%225c1f20fab3d052abd5db91d038217ebb%22	http://www.osams.si/files/2019/01/IMG_20181221_135729-720x340.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_135729-720x340.jpg	(from http://www.osams.si/)
17:04:10	22623/22623	---M--	200	added ('OK')	image/jpeg	etag:%22ae71397f95092998c9c5ead77cf150a1%22	http://www.osams.si/files/2019/01/pravljicero%c5%bea-520x245.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljicero%c5%bea-520x245.jpg	(from http://www.osams.si/)
17:04:10	26639/26639	---M--	200	added ('OK')	image/jpeg	etag:%22f9c02ebd86509d7a84f1a5f837fd1be5%22	http://www.osams.si/files/2019/01/pravljice-ena-zvezda-1-520x245.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljice-ena-zvezda-1-520x245.jpg	(from http://www.osams.si/)
17:04:10	27389/27389	---M--	200	added ('OK')	image/jpeg	etag:%22fc4cc3acef978987a5041ad8a0a59e8e%22	http://www.osams.si/files/2018/12/IMG_20181221_104747-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/12/IMG_20181221_104747-520x245.jpg	(from http://www.osams.si/)
17:04:10	60834/60834	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:04%20GMT	http://www.osams.si/2019/01/07/karaoke/	D:/Robert/shitpost/berzo/2019/01/07/karaoke/index.html	(from http://www.osams.si/)
17:04:11	31539/31539	---M--	200	added ('OK')	image/jpeg	etag:%22546194d07a49e4cfa9b9e04e829127ba%22	http://www.osams.si/files/2018/12/IMG_20181211_173707_1-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/12/IMG_20181211_173707_1-520x245.jpg	(from http://www.osams.si/)
17:04:11	24119/24119	---M--	200	added ('OK')	image/jpeg	etag:%2283d187e3791d6d2492bbb9e90cdb322c%22	http://www.osams.si/files/2018/12/mpt_pg-2-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/12/mpt_pg-2-520x245.jpg	(from http://www.osams.si/)
17:04:11	58976/58976	---M--	200	added ('OK')	image/jpeg	etag:%22bfc34d88f3ea032fe2d425bf2f0eef28%22	http://www.osams.si/files/2018/06/cropped-ikonce-1.jpg	D:/Robert/shitpost/berzo/files/2018/06/cropped-ikonce-1.jpg	(from http://www.osams.si/)
17:04:11	7420/7420	---M-Z	200	added ('OK')	text/css	etag:%221cfc-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/css/eventorganiser-front-end.min.css?ver=3.1.7	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/css/eventorganiser-front-end.min9dfc.css	(from http://www.osams.si/)
17:04:11	56250/56250	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:05%20GMT	http://www.osams.si/author/brankoposams-si/	D:/Robert/shitpost/berzo/author/brankoposams-si/index.html	(from http://www.osams.si/)
17:04:12	16410/16410	---M-Z	200	added ('OK')	application/javascript	etag:%22401a-549ae7e8f2200-gzip%22	http://www.osams.si/wp-includes/js/underscore.min.js?ver=1.8.3	D:/Robert/shitpost/berzo/wp-includes/js/underscore.min4511.js	(from http://www.osams.si/)
17:04:12	83138/83138	---M-Z	200	added ('OK')	application/javascript	etag:%22144c2-553a0b8366a80-gzip%22	http://www.osams.si/wp-content/themes/hueman/assets/front/js/scripts.min.js?ver=3.3.13	D:/Robert/shitpost/berzo/wp-content/themes/hueman/assets/front/js/scripts.min477e.js	(from http://www.osams.si/)
17:04:12	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-549ae7e8f2200-gzip%22	http://www.osams.si/wp-includes/js/wp-embed.min.js?ver=4.7.3	D:/Robert/shitpost/berzo/wp-includes/js/wp-embed.minfe9d.js	(from http://www.osams.si/)
17:04:12	25268/25268	---M-Z	200	added ('OK')	application/javascript	etag:%2262b4-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/js/qtip2.js?ver=3.1.7	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/js/qtip29dfc.js	(from http://www.osams.si/)
17:04:13	60834/60834	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:06%20GMT	http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/	D:/Robert/shitpost/berzo/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/index.html	(from http://www.osams.si/)
17:04:13	4000/4000	---M-Z	200	added ('OK')	application/javascript	etag:%22fa0-549ae7e709d80-gzip%22	http://www.osams.si/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	D:/Robert/shitpost/berzo/wp-includes/js/jquery/ui/core.mine899.js	(from http://www.osams.si/)
17:04:13	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:%221afc-549ae7e615b40-gzip%22	http://www.osams.si/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	D:/Robert/shitpost/berzo/wp-includes/js/jquery/ui/widget.mine899.js	(from http://www.osams.si/)
17:04:13	7236/7236	---M-Z	200	added ('OK')	application/javascript	etag:%221c44-549ae7e615b40-gzip%22	http://www.osams.si/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4	D:/Robert/shitpost/berzo/wp-includes/js/jquery/ui/button.mine899.js	(from http://www.osams.si/)
17:04:13	36508/36508	---M-Z	200	added ('OK')	application/javascript	etag:%228e9c-549ae7e615b40-gzip%22	http://www.osams.si/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.11.4	D:/Robert/shitpost/berzo/wp-includes/js/jquery/ui/datepicker.mine899.js	(from http://www.osams.si/)
17:04:14	68205/68205	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:07%20GMT	http://www.osams.si/2019/01/03/a-story-telling-festival/	D:/Robert/shitpost/berzo/2019/01/03/a-story-telling-festival/index.html	(from http://www.osams.si/)
17:04:14	34678/34678	---M-Z	200	added ('OK')	application/javascript	etag:%228776-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/js/moment.min.js?ver=1	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/js/moment.min68b3.js	(from http://www.osams.si/)
17:04:14	90247/90247	---M-Z	200	added ('OK')	application/javascript	etag:%2216087-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/js/fullcalendar.min.js?ver=3.1.7	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/js/fullcalendar.min9dfc.js	(from http://www.osams.si/)
17:04:14	1607/1607	---M-Z	200	added ('OK')	application/javascript	etag:%22647-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/js/event-manager.min.js?ver=3.1.7	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/js/event-manager.min9dfc.js	(from http://www.osams.si/)
17:04:14	14567/14567	---M-Z	200	added ('OK')	application/javascript	etag:%2238e7-54a1e34364740-gzip%22	http://www.osams.si/wp-content/plugins/event-organiser/js/frontend.min.js?ver=3.1.7	D:/Robert/shitpost/berzo/wp-content/plugins/event-organiser/js/frontend.min9dfc.js	(from http://www.osams.si/)
17:04:15	49247/49247	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:08%20GMT	http://www.osams.si/2019/01/	D:/Robert/shitpost/berzo/2019/01/index.html	(from http://www.osams.si/)
17:04:15	2417/2417	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jan%202019%2016:04:09%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F07%2Fkaraoke%2F	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embedf74f.json	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:15	748/748	---MC-	200	added ('OK')	application/rss+xml	etag:%2222238211a081ee3b1a1aa3ceb2330167%22	http://www.osams.si/2019/01/07/karaoke/feed/	D:/Robert/shitpost/berzo/2019/01/07/karaoke/feed/index.html	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jan%202019%2016:04:10%20GMT	http://www.osams.si/?p=9329	D:/Robert/shitpost/berzo/index0ffa.html	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:16	2551/2551	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20Jan%202019%2016:04:10%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F07%2Fkaraoke%2F&format=xml	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embedc4fe	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:16	141438/141438	---M--	200	added ('OK')	image/jpeg	etag:%22677f572b1071cc1fbb8f4474c924bea9%22	http://www.osams.si/files/2019/01/20181221_135032.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135032.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:16	14159/14159	---M--	200	added ('OK')	image/jpeg	etag:%22677f572b1071cc1fbb8f4474c924bea9%22	http://www.osams.si/files/2019/01/20181221_135032-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135032-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:17	20282/20282	---M--	200	added ('OK')	image/jpeg	etag:%22f988f31a3d69a72717d54192f99e8783%22	http://www.osams.si/files/2019/01/20181221_135229-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135229-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:17	19774/19774	---M--	200	added ('OK')	image/jpeg	etag:%225ac43b8c2ab9d567aa6ca89e321b85f3%22	http://www.osams.si/files/2019/01/20181221_135954-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135954-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:18	15423/15423	---M--	200	added ('OK')	image/jpeg	etag:%2288e05d08e4f9f2458b9c2364d42764a4%22	http://www.osams.si/files/2019/01/20181221_140736-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_140736-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:18	17505/17505	---M--	200	added ('OK')	image/jpeg	etag:%2292c0e5d97e0e839e3830384fd233f48b%22	http://www.osams.si/files/2019/01/20181221_141120-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_141120-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:18	224465/224465	---M--	200	added ('OK')	image/jpeg	etag:%22f988f31a3d69a72717d54192f99e8783%22	http://www.osams.si/files/2019/01/20181221_135229.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135229.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:19	16799/16799	---M--	200	added ('OK')	image/jpeg	etag:%22207d089422d4c969943b82c39424063c%22	http://www.osams.si/files/2019/01/20181221_141858-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_141858-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:19	16756/16756	---M--	200	added ('OK')	image/jpeg	etag:%225c1f20fab3d052abd5db91d038217ebb%22	http://www.osams.si/files/2019/01/IMG_20181221_135729-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_135729-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:20	17281/17281	---M--	200	added ('OK')	image/jpeg	etag:%225b213db94327264812fa3e6ba4b0360e%22	http://www.osams.si/files/2019/01/IMG_20181221_140040-300x225.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_140040-300x225.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:20	200466/200466	---M--	200	added ('OK')	image/jpeg	etag:%225ac43b8c2ab9d567aa6ca89e321b85f3%22	http://www.osams.si/files/2019/01/20181221_135954.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_135954.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:20	145954/145954	---M--	200	added ('OK')	image/jpeg	etag:%2288e05d08e4f9f2458b9c2364d42764a4%22	http://www.osams.si/files/2019/01/20181221_140736.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_140736.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:21	54264/54264	---M--	200	added ('OK')	image/jpeg	etag:%228ae17b7f1027cb1a5ed309837989a9a3%22	http://www.osams.si/files/2015/06/nd2-520x245.jpg	D:/Robert/shitpost/berzo/files/2015/06/nd2-520x245.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:21	53841/53841	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:14%20GMT	http://www.osams.si/author/mrados5guest-arnes-si/	D:/Robert/shitpost/berzo/author/mrados5guest-arnes-si/index.html	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:21	55597/55597	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:15%20GMT	http://www.osams.si/author/bpongr1guest-arnes-si/	D:/Robert/shitpost/berzo/author/bpongr1guest-arnes-si/index.html	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:21	167054/167054	---M--	200	added ('OK')	image/jpeg	etag:%2292c0e5d97e0e839e3830384fd233f48b%22	http://www.osams.si/files/2019/01/20181221_141120.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_141120.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:22	43118/43118	---M--	200	added ('OK')	image/jpeg	etag:%228eeae9f56c69899bade54676b48dc0ce%22	http://www.osams.si/files/2018/05/IMG_20180509_130126-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/05/IMG_20180509_130126-520x245.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:22	54231/54231	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:16%20GMT	http://www.osams.si/author/dsketosams-si/	D:/Robert/shitpost/berzo/author/dsketosams-si/index.html	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:22	26633/26633	---M--	200	added ('OK')	image/jpeg	etag:%225c1f20fab3d052abd5db91d038217ebb%22	http://www.osams.si/files/2019/01/IMG_20181221_135729-520x245.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_135729-520x245.jpg	(from http://www.osams.si/author/brankoposams-si/)
17:04:22	171767/171767	---M--	200	added ('OK')	image/jpeg	etag:%22207d089422d4c969943b82c39424063c%22	http://www.osams.si/files/2019/01/20181221_141858.jpg	D:/Robert/shitpost/berzo/files/2019/01/20181221_141858.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:22	168696/168696	---M--	200	added ('OK')	image/jpeg	etag:%226de856a20524ec7ab7eb5ef4aac53058%22	http://www.osams.si/files/2019/01/IMG_20181221_135729.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_135729.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:22	6737/6737	---MC-	200	added ('OK')	application/rss+xml	etag:%2274c4b818fdf5a5721cf9b32c608706b0%22	http://www.osams.si/author/brankoposams-si/feed/	D:/Robert/shitpost/berzo/author/brankoposams-si/feed/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:22	171640/171640	---M--	200	added ('OK')	image/jpeg	etag:%225b213db94327264812fa3e6ba4b0360e%22	http://www.osams.si/files/2019/01/IMG_20181221_140040.jpg	D:/Robert/shitpost/berzo/files/2019/01/IMG_20181221_140040.jpg	(from http://www.osams.si/2019/01/07/karaoke/)
17:04:23	56667/56667	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:16%20GMT	http://www.osams.si/author/brankoposams-si/page/2/	D:/Robert/shitpost/berzo/author/brankoposams-si/page/2/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:23	2599/2599	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jan%202019%2016:04:17%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F07%2Fpripovedovalski-festival-stare-irske-zgodbe%2F	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embedb9d2	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:23	55887/55887	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:16%20GMT	http://www.osams.si/author/brankoposams-si/page/3/	D:/Robert/shitpost/berzo/author/brankoposams-si/page/3/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:23	55845/55845	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:17%20GMT	http://www.osams.si/author/brankoposams-si/page/4/	D:/Robert/shitpost/berzo/author/brankoposams-si/page/4/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:23	56240/56240	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:17%20GMT	http://www.osams.si/author/brankoposams-si/page/5/	D:/Robert/shitpost/berzo/author/brankoposams-si/page/5/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:23	48258/48258	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Jan%202019%2016:04:17%20GMT	http://www.osams.si/author/brankoposams-si/page/6/	D:/Robert/shitpost/berzo/author/brankoposams-si/page/6/index.html	(from http://www.osams.si/author/brankoposams-si/)
17:04:23	857/857	---MC-	200	added ('OK')	application/rss+xml	etag:%2292e4f8f4351e4b1e6f956592f6f7df11%22	http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/feed/	D:/Robert/shitpost/berzo/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/feed/index.html	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:23	2734/2734	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20Jan%202019%2016:04:17%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F07%2Fpripovedovalski-festival-stare-irske-zgodbe%2F&format=xml	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embed0e7c	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jan%202019%2016:04:18%20GMT	http://www.osams.si/?p=9319	D:/Robert/shitpost/berzo/index4cc2.html	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	136764/136764	---M--	200	added ('OK')	image/jpeg	etag:%228834b9c4998cc6f37215a2180e2d32bc%22	http://www.osams.si/files/2019/01/pravljicero%c5%bea.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljicero%c5%bea.jpg	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	14830/14830	---M--	200	added ('OK')	image/jpeg	etag:%228834b9c4998cc6f37215a2180e2d32bc%22	http://www.osams.si/files/2019/01/pravljicero%c5%bea-300x217.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljicero%c5%bea-300x217.jpg	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	20811/20811	---M--	200	added ('OK')	image/jpeg	etag:%22856d2dfab110f36f6cb72c5e44f1436c%22	http://www.osams.si/files/2018/12/IMG_20181122_095620-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/12/IMG_20181122_095620-520x245.jpg	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	23391/23391	---M--	200	added ('OK')	image/jpeg	etag:%2230d5999a10d260dbaba165d353d2b777%22	http://www.osams.si/files/2018/11/received_2007302466234851-520x245.jpeg	D:/Robert/shitpost/berzo/files/2018/11/received_2007302466234851-520x245.jpg	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:24	47563/47563	---M--	200	added ('OK')	image/jpeg	etag:%226dc001f074cac16b2f8b56fa3526fb90%22	http://www.osams.si/files/2016/05/DSC_0100_%c4%8d-520x245.jpg	D:/Robert/shitpost/berzo/files/2016/05/DSC_0100_%c4%8d-520x245.jpg	(from http://www.osams.si/2019/01/07/pripovedovalski-festival-stare-irske-zgodbe/)
17:04:25	2505/2505	---M-Z	200	added ('OK')	application/json	date:Mon,%2007%20Jan%202019%2016:04:19%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F03%2Fa-story-telling-festival%2F	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embedfe08.json	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:25	799/799	---MC-	200	added ('OK')	application/rss+xml	etag:%221e84c67c112f328383358132c115bfb0%22	http://www.osams.si/2019/01/03/a-story-telling-festival/feed/	D:/Robert/shitpost/berzo/2019/01/03/a-story-telling-festival/feed/index.html	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jan%202019%2016:04:20%20GMT	http://www.osams.si/?p=9295	D:/Robert/shitpost/berzo/index805b.html	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:26	2639/2639	---M-Z	200	added ('OK')	text/xml	date:Mon,%2007%20Jan%202019%2016:04:20%20GMT	http://www.osams.si/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.osams.si%2F2019%2F01%2F03%2Fa-story-telling-festival%2F&format=xml	D:/Robert/shitpost/berzo/wp-json/oembed/1.0/embeda3b2	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:26	231882/231882	---M--	200	added ('OK')	image/jpeg	etag:%22f123c7e8a34efb607aee47381b072323%22	http://www.osams.si/files/2019/01/pravljice-ena-zvezda-1.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljice-ena-zvezda-1.jpg	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:26	15476/15476	---M--	200	added ('OK')	image/jpeg	etag:%22f123c7e8a34efb607aee47381b072323%22	http://www.osams.si/files/2019/01/pravljice-ena-zvezda-1-300x200.jpg	D:/Robert/shitpost/berzo/files/2019/01/pravljice-ena-zvezda-1-300x200.jpg	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
17:04:26	35579/35579	---M--	200	added ('OK')	image/jpeg	etag:%224b54eda8f17b78f9c9d8d5198c172afc%22	http://www.osams.si/files/2018/02/20180302_133938-520x245.jpg	D:/Robert/shitpost/berzo/files/2018/02/20180302_133938-520x245.jpg	(from http://www.osams.si/2019/01/03/a-story-telling-festival/)
